OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE
6,47.6721788,-122.3064566,5/12/16
1,47.5055235,-122.4708223,5/12/16
1,47.6829127,-121.9239418,5/12/16
6,47.662576,-122.12052,5/12/16
5,47.663868,-122.4215317,5/12/16
4,47.663868,-122.4215317,5/12/16
10,47.6815336,-122.2505453,5/12/16
1,47.6404972,-121.9264226,5/15/16
4,47.65424,-122.29137,5/14/16
2,47.5538089,-122.2501301,5/14/16
4,47.663868,-122.4215317,5/15/16
5,47.6305455,-122.348704,5/15/16
1,47.431922,-122.466442,5/15/16
2,47.65424,-122.29137,5/15/16
6,47.6981686,-122.2101878,5/14/16
2,47.646592,-122.2909732,5/14/16
1,47.5938934,-122.1241093,5/19/16
1,47.599951,-122.134904,5/19/16
1,47.6703354,-122.2938381,5/19/16
2,47.5891498,-122.1867639,5/19/16
2,47.610366,-122.3181072,5/19/16
2,47.7058052,-122.2889256,5/19/16
6,47.662576,-122.12052,5/19/16
3,47.5597558,-122.0549817,5/19/16
1,47.6815336,-122.2505453,5/19/16
1,47.54447,-122.18051,5/19/16
2,47.4190282,-122.2763085,5/18/16
2,47.65424,-122.29137,5/19/16
2,47.679117,-122.296063,5/18/16
1,47.5938934,-122.1241093,5/19/16
8,47.65424,-122.29137,5/23/16
1,47.361929,-122.09813,5/23/16
2,47.681797,-122.33953,5/23/16
10,47.663868,-122.4215317,5/22/16
4,47.6815336,-122.2505453,5/23/16
5,47.6815336,-122.2505453,5/23/16
3,47.663868,-122.4215317,5/29/16
8,47.663868,-122.4215317,5/29/16
1,47.4190282,-122.2763085,5/29/16
1,47.6618703,-122.4355298,5/29/16
6,47.6705894,-122.4254608,5/29/16
1,47.7707041,-122.183095,5/29/16
6,47.65424,-122.29137,5/29/16
3,47.6815336,-122.2505453,5/29/16
1,47.663868,-122.4215317,5/29/16
1,47.6404972,-121.9264226,5/22/16
1,47.5076932,-121.739903,5/1/16
1,47.5416862,-121.8378156,6/5/16
1,47.7573005,-122.2639918,6/5/16
3,47.6815336,-122.2505453,6/5/16
2,47.4786463,-121.7223258,6/4/16
1,47.6684798,-122.3506165,6/2/16
2,47.523852,-121.7963326,6/4/16
1,47.3884715,-122.3736191,6/12/16
3,47.662576,-122.12052,6/9/16
1,47.3905453,-122.4899009,6/12/16
1,47.658543,-122.1317053,6/13/16
1,47.3905453,-122.4899009,6/12/16
1,47.737632,-121.958463,6/13/16
3,47.6981686,-122.2101878,6/13/16
1,47.3884715,-122.3736191,6/11/16
8,47.6305455,-122.348704,6/13/16
2,47.7635752,-122.3851633,6/13/16
1,47.3884715,-122.3736191,6/12/16
1,47.6829127,-121.9239418,6/12/16
2,47.681797,-122.33953,6/12/16
3,47.6981686,-122.2101878,6/13/16
5,47.6815336,-122.2505453,6/22/16
1,47.737632,-121.958463,6/22/16
1,47.663868,-122.4215317,6/22/16
2,47.5665857,-122.2159474,6/22/16
4,47.65424,-122.29137,6/22/16
1,47.2837998,-122.1314049,6/22/16
1,47.6721788,-122.3064566,6/21/16
1,47.3983456,-121.9732618,6/22/16
1,47.3187976,-122.3744345,6/21/16
3,47.6305455,-122.348704,6/22/16
3,47.7635752,-122.3851633,6/22/16
2,47.6705894,-122.4254608,6/22/16
2,47.6684798,-122.3506165,6/22/16
1,47.4001826,-122.2784701,6/21/16
1,47.3981399,-122.3014918,6/18/16
2,47.5597558,-122.0549817,6/24/16
1,47.369661,-122.05597,6/27/16
2,47.6804719,-122.250967,6/6/16
8,47.65424,-122.29137,6/6/16
5,47.681797,-122.33953,6/6/16
1,47.662576,-122.12052,6/5/16
1,47.2792922,-122.1543303,6/4/16
4,47.6370819,-122.29574,6/5/16
2,47.6981686,-122.2101878,6/4/16
1,47.6801829,-122.3492432,6/5/16
1,47.6801829,-122.3492432,6/5/16
10,47.6815336,-122.2505453,6/14/16
3,47.662576,-122.12052,6/9/16
1,47.3981399,-122.3014918,6/13/16
1,47.6858024,-122.2994104,6/13/16
3,47.5597558,-122.0549817,6/13/16
3,47.662576,-122.12052,6/9/16
2,47.662576,-122.12052,6/23/16
1,47.2837998,-122.1314049,6/23/16
2,47.6941307,-121.9737613,6/23/16
2,47.7537157,-122.1762782,6/22/16
1,47.6516329,-122.41651,6/23/16
3,47.6815336,-122.2505453,6/23/16
5,47.662576,-122.12052,6/22/16
3,47.5302762,-122.3955921,6/22/16
1,47.4155559,-122.4763403,6/22/16
1,47.5783785,-122.3918152,6/5/16
1,47.466617,-121.758867,6/6/16
1,47.6545148,-122.1077304,6/4/16
7,47.7635752,-122.3851633,6/6/16
1,47.6987389,-121.8723424,6/6/16
7,47.65424,-122.29137,6/6/16
1,47.658543,-122.1317053,6/5/16
3,47.6815336,-122.2505453,6/6/16
2,47.7617001,-122.2682297,6/15/16
1,47.6815336,-122.2505453,6/14/16
3,47.658543,-122.1317053,6/15/16
1,47.4319376,-122.4657369,6/14/16
2,47.6858024,-122.2994104,6/15/16
1,47.508526,-122.29363,6/14/16
3,47.662576,-122.12052,6/9/16
1,47.6815336,-122.2505453,6/24/16
2,47.5416862,-121.8378156,6/24/16
2,47.6815336,-122.2505453,6/24/16
2,47.6370819,-122.29574,6/24/16
2,47.6815336,-122.2505453,6/24/16
2,47.5597558,-122.0549817,6/24/16
3,47.6299023,-122.3660968,6/24/16
2,47.6815336,-122.2505453,6/24/16
1,47.4155559,-122.4763403,6/22/16
2,47.7635752,-122.3851633,6/24/16
2,47.6370819,-122.29574,6/23/16
1,47.658543,-122.1317053,6/23/16
5,47.681797,-122.33953,6/7/16
3,47.654259,-122.2920799,6/7/16
1,47.6794967,-122.2485423,6/16/16
1,47.4066334,-122.2595633,6/14/16
5,47.6305455,-122.348704,6/15/16
5,47.663868,-122.4215317,6/15/16
2,47.6941307,-121.9737613,6/16/16
1,47.5665857,-122.2159474,6/15/16
1,47.6061503,-122.1948836,6/16/16
2,47.6858024,-122.2994104,6/15/16
1,47.681379,-122.392046,6/15/16
3,47.523852,-121.7963326,6/15/16
1,47.6815336,-122.2505453,6/14/16
10,47.6815336,-122.2505453,6/24/16
1,47.7674875,-122.1828952,6/25/16
2,47.5597558,-122.0549817,6/24/16
2,47.7537157,-122.1762782,6/24/16
5,47.6815336,-122.2505453,6/25/16
2,47.6493227,-122.1892011,6/23/16
2,47.5597558,-122.0549817,6/24/16
1,47.65424,-122.29137,6/25/16
1,47.65424,-122.29137,6/25/16
3,47.39188,-122.44871,6/23/16
2,47.7391791,-122.1779144,6/25/16
2,47.5597558,-122.0549817,6/24/16
1,47.5665857,-122.2159474,6/25/16
2,47.5597558,-122.0549817,6/24/16
2,47.5597558,-122.0549817,6/24/16
2,47.6493227,-122.1892011,6/30/16
1,47.7237362,-122.2863722,6/1/16
1,47.6299023,-122.3660968,6/8/16
2,47.7058052,-122.2889256,6/8/16
1,47.65424,-122.29137,6/8/16
2,47.6815336,-122.2505453,6/7/16
8,47.663868,-122.4215317,6/8/16
1,47.5151931,-122.3040533,6/7/16
5,47.7126411,-122.377647,6/15/16
1,47.737632,-121.958463,6/15/16
2,47.737632,-121.958463,6/16/16
5,47.6305455,-122.348704,6/15/16
2,47.737632,-121.958463,6/16/16
2,47.681797,-122.33953,6/16/16
2,47.3955413,-122.1136594,6/16/16
5,47.663868,-122.4215317,6/16/16
1,47.513659,-122.303038,6/16/16
1,47.6815336,-122.2505453,6/15/16
3,47.7635752,-122.3851633,6/15/16
2,47.4468428,-122.474497,6/26/16
2,47.6721788,-122.3064566,6/26/16
4,47.662576,-122.12052,6/25/16
2,47.6815336,-122.2505453,6/25/16
1,47.6565294,-122.1998549,6/26/16
1,47.4468428,-122.474497,6/25/16
1,47.6815336,-122.2505453,6/25/16
1,47.4066334,-122.2595633,6/25/16
2,47.5597558,-122.0549817,6/24/16
3,47.39188,-122.44871,6/24/16
1,47.5306293,-122.1844509,6/17/16
2,47.6815336,-122.2505453,6/25/16
1,47.673144,-122.353988,6/25/16
5,47.6815336,-122.2505453,6/25/16
1,47.673233,-122.361947,6/25/16
4,47.6438873,-122.3590815,6/1/16
1,47.7537157,-122.1762782,6/1/16
1,47.3923357,-122.4340761,6/1/16
2,47.65424,-122.29137,6/7/16
2,47.5302762,-122.3955921,6/9/16
5,47.7635752,-122.3851633,6/8/16
2,47.65424,-122.29137,6/7/16
5,47.662576,-122.12052,6/8/16
2,47.3955413,-122.1136594,6/8/16
7,47.7126411,-122.377647,6/8/16
1,47.6493227,-122.1892011,6/8/16
1,47.5665857,-122.2159474,6/8/16
2,47.7635752,-122.3851633,6/17/16
2,47.6438873,-122.3590815,6/17/16
1,47.673233,-122.361947,6/16/16
1,47.662576,-122.12052,6/16/16
2,47.681797,-122.33953,6/17/16
1,47.737632,-121.958463,6/17/16
1,47.7504191,-122.2082877,6/17/16
1,47.643331,-122.35337,6/17/16
1,47.662576,-122.12052,6/26/16
4,47.4066334,-122.2595633,6/26/16
1,47.6701559,-122.1102905,6/17/16
1,47.3476995,-122.0675352,6/26/16
1,47.7739592,-122.3925439,6/26/16
1,47.681797,-122.33953,6/26/16
18,47.663868,-122.4215317,6/26/16
2,47.5597558,-122.0549817,6/24/16
1,47.5046997,-122.0798378,6/22/16
2,47.5597558,-122.0549817,6/24/16
2,47.662576,-122.12052,6/2/16
5,47.681797,-122.33953,6/2/16
1,47.681797,-122.33953,6/1/16
2,47.662576,-122.12052,6/2/16
4,47.6305455,-122.348704,6/1/16
4,47.6299023,-122.3660968,6/1/16
1,47.658543,-122.1317053,6/1/16
1,47.6815336,-122.2505453,6/1/16
6,47.7635752,-122.3851633,6/1/16
2,47.3877161,-122.3040962,6/9/16
1,47.665945,-122.3493146,6/9/16
3,47.681797,-122.33953,6/9/16
7,47.6815336,-122.2505453,6/9/16
2,47.361929,-122.09813,6/9/16
3,47.4066334,-122.2595633,6/7/16
3,47.4066334,-122.2595633,6/7/16
1,47.662576,-122.12052,6/9/16
1,47.6305455,-122.348704,6/9/16
2,47.65424,-122.29137,6/7/16
2,47.3877161,-122.3040962,6/9/16
20,47.663868,-122.4215317,6/17/16
1,47.7565344,-122.2212031,6/18/16
2,47.737632,-121.958463,6/18/16
1,47.6481446,-122.3498869,6/17/16
1,47.686956,-122.340416,6/18/16
2,47.737632,-121.958463,6/17/16
2,47.6728146,-122.149837,6/18/16
1,47.6061503,-122.1948836,6/17/16
1,47.7704371,-122.1823231,6/17/16
1,47.6815336,-122.2505453,6/17/16
5,47.6305455,-122.348704,6/17/16
5,47.6519355,-122.3099649,6/17/16
8,47.6815336,-122.2505453,6/16/16
2,47.7635752,-122.3851633,6/27/16
3,47.681797,-122.33953,6/25/16
1,47.3983456,-121.9732618,6/27/16
1,47.6370819,-122.29574,6/27/16
1,47.6815336,-122.2505453,6/27/16
4,47.4066334,-122.2595633,6/26/16
1,47.6815336,-122.2505453,6/27/16
4,47.4066334,-122.2595633,6/26/16
4,47.4066334,-122.2595633,6/26/16
1,47.663868,-122.4215317,6/26/16
4,47.4066334,-122.2595633,6/26/16
1,47.6801324,-122.3501229,6/26/16
1,47.4319376,-122.4657369,6/2/16
1,47.6653579,-122.3974647,6/3/16
4,47.6815336,-122.2505453,6/2/16
1,47.4319376,-122.4657369,6/2/16
1,47.6653579,-122.3974647,6/2/16
2,47.3877161,-122.3040962,6/2/16
3,47.662576,-122.12052,6/2/16
1,47.663868,-122.4215317,6/10/16
1,47.737632,-121.958463,6/10/16
1,47.6618703,-122.4355298,6/10/16
2,47.65424,-122.29137,6/10/16
17,47.663868,-122.4215317,6/10/16
1,47.6282827,-122.2933075,6/10/16
1,47.5833866,-122.3709583,6/9/16
2,47.3955413,-122.1136594,6/9/16
1,47.5538089,-122.2501301,6/10/16
1,47.6628871,-122.4013166,6/9/16
5,47.7635752,-122.3851633,6/10/16
1,47.6672756,-122.0230865,6/19/16
2,47.54447,-122.18051,6/18/16
5,47.663868,-122.4215317,6/18/16
2,47.6061503,-122.1948836,6/19/16
1,47.454379,-122.164067,6/18/16
2,47.737632,-121.958463,6/18/16
3,47.6493227,-122.1892011,6/18/16
2,47.6386266,-122.3120432,6/18/16
3,47.673233,-122.361947,6/18/16
1,47.6981686,-122.2101878,6/28/16
1,47.6981686,-122.2101878,6/28/16
2,47.39188,-122.44871,6/28/16
1,47.7456515,-122.3092428,6/28/16
3,47.681797,-122.33953,6/28/16
2,47.6815336,-122.2505453,6/24/16
1,47.6981686,-122.2101878,6/28/16
1,47.6815336,-122.2505453,6/27/16
1,47.6815336,-122.2505453,6/28/16
5,47.663868,-122.4215317,6/27/16
1,47.6721788,-122.3064566,6/25/16
1,47.65424,-122.29137,6/27/16
1,47.6721788,-122.3064566,6/27/16
3,47.6698889,-122.2868333,6/28/16
2,47.6859316,-122.1578541,6/27/16
2,47.737632,-121.958463,6/27/16
1,47.369661,-122.05597,6/27/16
1,47.658152,-122.406103,6/21/16
2,47.663868,-122.4215317,6/15/16
6,47.7635752,-122.3851633,6/3/16
1,47.6801829,-122.3492432,6/3/16
2,47.6815336,-122.2505453,6/3/16
3,47.6618703,-122.4355298,6/3/16
2,47.5665857,-122.2159474,6/3/16
3,47.662576,-122.12052,6/2/16
1,47.65424,-122.29137,6/3/16
1,47.6522381,-122.3074399,6/3/16
1,47.6987389,-121.8723424,6/2/16
1,47.5635432,-122.2190782,6/2/16
4,47.6804719,-122.250967,6/3/16
2,47.4110712,-122.2988766,6/3/16
2,47.6941307,-121.9737613,6/3/16
4,47.627563,-122.3674285,6/3/16
2,47.3877161,-122.3040962,6/3/16
3,47.7126411,-122.377647,6/11/16
10,47.663868,-122.4215317,6/11/16
5,47.663868,-122.4215317,6/11/16
1,47.5046997,-122.0798378,6/4/16
3,47.65424,-122.29137,6/10/16
1,47.5046997,-122.0798378,6/4/16
3,47.6493227,-122.1892011,6/10/16
1,47.7049373,-122.3307916,6/10/16
1,47.662576,-122.12052,6/19/16
4,47.681797,-122.33953,6/19/16
2,47.6404972,-121.9264226,6/19/16
3,47.42175,-122.25821,6/19/16
2,47.5597558,-122.0549817,6/19/16
4,47.663868,-122.4215317,6/19/16
7,47.663868,-122.4215317,6/19/16
1,47.3205851,-122.4122429,6/19/16
1,47.737632,-121.958463,6/19/16
3,47.54447,-122.18051,6/29/16
2,47.3142829,-122.1746412,6/28/16
1,47.7716085,-122.2434354,6/22/16
1,47.662576,-122.12052,6/28/16
1,47.6297402,-122.3469594,6/28/16
2,47.6815336,-122.2505453,6/29/16
1,47.3983456,-121.9732618,6/29/16
1,47.6815336,-122.2505453,6/28/16
2,47.7456515,-122.3092428,6/28/16
2,47.6723811,-122.1669817,6/27/16
2,47.6370819,-122.29574,6/22/16
2,47.662576,-122.12052,6/23/16
1,47.42175,-122.25821,6/22/16
5,47.6815336,-122.2505453,6/22/16
6,47.662576,-122.12052,6/30/16
3,47.662576,-122.12052,6/16/16
2,47.662576,-122.12052,6/23/16
1,47.525208,-122.363016,6/27/16
2,47.525208,-122.363016,6/25/16
2,47.5635432,-122.2190782,6/3/16
3,47.4953479,-122.3569036,6/3/16
20,47.663868,-122.4215317,6/3/16
1,47.42175,-122.25821,6/4/16
3,47.6299023,-122.3660968,6/3/16
1,47.6928546,-122.4054806,6/4/16
2,47.6618703,-122.4355298,6/3/16
1,47.737632,-121.958463,6/4/16
1,47.6493227,-122.1892011,6/4/16
4,47.6370819,-122.29574,6/3/16
2,47.435774,-121.656044,6/3/16
5,47.65424,-122.29137,6/3/16
3,47.662576,-122.12052,6/2/16
7,47.658745,-122.4182162,6/11/16
1,47.5063597,-121.7896271,6/11/16
1,47.663868,-122.4215317,6/11/16
2,47.776569,-122.37697,6/11/16
2,47.6981686,-122.2101878,6/11/16
1,47.4468428,-122.474497,6/11/16
1,47.380045,-122.4040031,6/19/16
1,47.6370819,-122.29574,6/18/16
1,47.7565344,-122.2212031,6/19/16
4,47.658543,-122.1317053,6/17/16
1,47.658543,-122.1317053,6/19/16
7,47.6635376,-122.2805786,6/19/16
3,47.386907,-122.3992266,6/19/16
3,47.6815336,-122.2505453,6/19/16
1,47.7293199,-122.1122244,6/19/16
1,47.6412704,-122.3108058,6/19/16
1,47.4709078,-121.7588568,6/29/16
4,47.663868,-122.4215317,6/30/16
3,47.6981686,-122.2101878,6/29/16
3,47.6815336,-122.2505453,6/29/16
3,47.6815336,-122.2505453,6/29/16
4,47.662576,-122.12052,6/30/16
1,47.6815336,-122.2505453,6/28/16
1,47.7635752,-122.3851633,6/29/16
1,47.4226882,-121.4123154,6/28/16
1,47.65424,-122.29137,6/28/16
1,47.663896,-122.34941,6/29/16
1,47.6815336,-122.2505453,6/29/16
3,47.662576,-122.12052,6/16/16
1,47.4066334,-122.2595633,6/22/16
3,47.7126411,-122.377647,6/28/16
1,47.6626394,-122.4310948,6/11/16
4,47.737632,-121.958463,6/4/16
3,47.6981686,-122.2101878,6/4/16
4,47.6705894,-122.4254608,6/4/16
26,47.663868,-122.4215317,6/4/16
2,47.3187976,-122.3744345,6/3/16
1,47.662576,-122.12052,6/4/16
1,47.6554373,-122.1917036,6/3/16
1,47.627812,-122.349212,6/4/16
1,47.7537157,-122.1762782,6/4/16
1,47.610366,-122.3181072,6/4/16
4,47.6981686,-122.2101878,6/4/16
1,47.675909,-122.275972,6/3/16
17,47.663868,-122.4215317,6/4/16
5,47.663868,-122.4215317,6/11/16
1,47.5046997,-122.0798378,6/4/16
1,47.5484108,-122.0523915,6/11/16
2,47.6981686,-122.2101878,6/12/16
4,47.6981686,-122.2101878,6/12/16
1,47.658152,-122.406103,6/12/16
1,47.42175,-122.25821,6/12/16
12,47.663868,-122.4215317,6/12/16
1,47.663868,-122.4215317,6/12/16
1,47.3884715,-122.3736191,6/11/16
1,47.4183749,-122.2667813,6/20/16
1,47.727208,-122.21903,6/1/16
2,47.7635752,-122.3851633,6/20/16
25,47.663868,-122.4215317,6/19/16
2,47.6804719,-122.250967,6/20/16
1,47.5416862,-121.8378156,6/20/16
1,47.65424,-122.29137,6/20/16
1,47.5597558,-122.0549817,6/20/16
1,47.7716085,-122.2434354,6/20/16
1,47.5691138,-122.2175092,6/20/16
1,47.3819061,-122.4086219,6/19/16
2,47.6299023,-122.3660968,6/20/16
3,47.6928546,-122.4054806,6/20/16
6,47.6815336,-122.2505453,6/20/16
2,47.6384932,-122.3119688,6/20/16
1,47.737632,-121.958463,6/20/16
1,47.599951,-122.134904,6/22/16
3,47.599951,-122.134904,6/1/16
1,47.599951,-122.134904,6/4/16
2,47.3983456,-121.9732618,6/30/16
2,47.5891498,-122.1867639,6/29/16
2,47.6705894,-122.4254608,6/30/16
1,47.658543,-122.1317053,6/30/16
4,47.663868,-122.4215317,6/30/16
3,47.599951,-122.134904,6/1/16
1,47.599951,-122.134904,6/4/16
3,47.599951,-122.134904,6/18/16
2,47.599951,-122.134904,6/25/16
3,47.599951,-122.134904,6/3/16
1,47.6672756,-122.0230865,6/30/16
1,47.3983456,-121.9732618,6/30/16
2,47.5484458,-122.2605358,6/30/16
1,47.673233,-122.361947,6/30/16
3,47.599951,-122.134904,6/18/16
7,47.6815336,-122.2505453,6/30/16
4,47.5302762,-122.3955921,6/30/16
5,47.65424,-122.29137,6/3/16
2,47.3983456,-121.9732618,6/4/16
1,47.662576,-122.12052,6/12/16
2,47.7565344,-122.2212031,6/12/16
1,47.663868,-122.4215317,6/12/16
1,47.6002686,-122.3250523,6/12/16
1,47.7495535,-121.987837,6/12/16
1,47.737632,-121.958463,6/21/16
1,47.6815336,-122.2505453,6/21/16
1,47.5008514,-121.7966652,6/21/16
1,47.7456515,-122.3092428,6/21/16
3,47.6928546,-122.4054806,6/20/16
1,47.6815336,-122.2505453,6/21/16
4,47.59187,-122.22746,6/21/16
3,47.386907,-122.3992266,6/19/16
1,47.63482,-122.3199903,6/20/16
4,47.54447,-122.18051,6/20/16
1,47.7704371,-122.1823231,6/30/16
1,47.675909,-122.275972,6/30/16
2,47.6815336,-122.2505453,6/16/16
3,47.599951,-122.134904,6/3/16
2,47.5302762,-122.3955921,6/12/16
1,47.599951,-122.134904,6/22/16
2,47.599951,-122.134904,6/25/16
4,47.4066334,-122.2595633,6/26/16
2,47.681797,-122.33953,7/2/16
1,47.662576,-122.12052,7/1/16
3,47.7635752,-122.3851633,7/1/16
1,47.5046997,-122.0798378,7/2/16
1,47.5046997,-122.0798378,7/2/16
2,47.6815336,-122.2505453,7/2/16
3,47.6815336,-122.2505453,7/1/16
2,47.7126411,-122.377647,7/2/16
3,47.6981686,-122.2101878,7/1/16
1,47.6822298,-122.2952396,7/11/16
1,47.7402397,-121.9886577,7/11/16
1,47.5833866,-122.3709583,7/12/16
1,47.65424,-122.29137,7/11/16
1,47.6928546,-122.4054806,7/11/16
2,47.6815336,-122.2505453,7/11/16
2,47.3714188,-122.2585475,7/12/16
1,47.4407731,-122.4777424,7/11/16
1,47.7635752,-122.3851633,7/11/16
2,47.6815336,-122.2505453,7/11/16
1,47.6815336,-122.2505453,7/11/16
1,47.7397176,-121.9910013,7/11/16
2,47.3714188,-122.2585475,7/11/16
1,47.4231841,-122.2657406,7/10/16
2,47.7126411,-122.377647,7/10/16
13,47.658745,-122.4182162,7/9/16
1,47.6493227,-122.1892011,7/22/16
4,47.5597558,-122.0549817,7/20/16
1,47.681797,-122.33953,7/22/16
2,47.700674,-122.293202,7/21/16
2,47.6731902,-122.3076153,7/21/16
2,47.700674,-122.293202,7/22/16
4,47.5597558,-122.0549817,7/20/16
2,47.6698889,-122.2868333,7/21/16
1,47.7635752,-122.3851633,7/31/16
1,47.6653579,-122.3974647,7/26/16
9,47.663868,-122.4215317,7/31/16
1,47.6137017,-122.1255872,7/1/16
4,47.662576,-122.12052,7/2/16
1,47.5306293,-122.1844509,7/2/16
2,47.4190282,-122.2763085,7/2/16
1,47.5645542,-122.0550401,7/2/16
1,47.658543,-122.1317053,7/3/16
1,47.5046997,-122.0798378,7/2/16
1,47.515312,-122.303929,7/12/16
6,47.6815336,-122.2505453,7/12/16
1,47.5302762,-122.3955921,7/12/16
8,47.663868,-122.4215317,7/11/16
4,47.3955413,-122.1136594,7/12/16
1,47.6305455,-122.348704,7/12/16
3,47.700674,-122.293202,7/12/16
5,47.663868,-122.4215317,7/13/16
2,47.6270713,-122.3193821,7/12/16
1,47.671613,-122.361854,7/11/16
2,47.6301994,-122.3135986,7/10/16
1,47.3142829,-122.1746412,7/12/16
1,47.6822298,-122.2952396,7/11/16
1,47.6815336,-122.2505453,7/12/16
1,47.6815336,-122.2505453,7/12/16
1,47.4407731,-122.4777424,7/11/16
1,47.6299023,-122.3660968,7/12/16
10,47.663868,-122.4215317,7/11/16
1,47.65424,-122.29137,7/23/16
4,47.5597558,-122.0549817,7/20/16
4,47.5597558,-122.0549817,7/20/16
1,47.610366,-122.3181072,7/23/16
5,47.663868,-122.4215317,7/22/16
1,47.6941367,-122.0490503,7/23/16
3,47.6863886,-122.0750645,7/23/16
3,47.6815336,-122.2505453,7/22/16
2,47.663868,-122.4215317,7/23/16
2,47.662576,-122.12052,7/23/16
1,47.662576,-122.12052,7/22/16
1,47.3284365,-122.2431564,7/23/16
2,47.5597558,-122.0549817,7/23/16
4,47.5597558,-122.0549817,7/20/16
1,47.7126411,-122.377647,7/23/16
3,47.5597558,-122.0549817,7/23/16
1,47.6672756,-122.0230865,7/30/16
1,47.6981686,-122.2101878,7/30/16
15,47.663868,-122.4215317,7/3/16
1,47.663868,-122.4215317,7/3/16
1,47.663868,-122.4215317,7/3/16
1,47.65424,-122.29137,7/3/16
2,47.48613,-122.33644,7/3/16
3,47.6815336,-122.2505453,7/13/16
1,47.466617,-121.758867,7/12/16
5,47.663868,-122.4215317,7/13/16
1,47.663868,-122.4215317,7/13/16
2,47.6815336,-122.2505453,7/12/16
1,47.6822298,-122.2952396,7/11/16
3,47.6493227,-122.1892011,7/13/16
1,47.5302762,-122.3955921,7/12/16
1,47.662576,-122.12052,7/13/16
1,47.7635752,-122.3851633,7/13/16
1,47.6822298,-122.2952396,7/11/16
3,47.7126411,-122.377647,7/12/16
1,47.6822298,-122.2952396,7/11/16
3,47.361929,-122.09813,7/13/16
3,47.6815336,-122.2505453,7/12/16
1,47.5597558,-122.0549817,7/24/16
4,47.7058052,-122.2889256,7/24/16
1,47.663868,-122.4215317,7/6/16
1,47.673233,-122.361947,7/23/16
4,47.662576,-122.12052,7/24/16
1,47.65424,-122.29137,7/23/16
1,47.6684798,-122.3506165,7/23/16
1,47.673233,-122.361947,7/23/16
3,47.7635752,-122.3851633,7/23/16
4,47.39188,-122.44871,7/1/16
3,47.380045,-122.4040031,7/2/16
3,47.380045,-122.4040031,7/2/16
3,47.6981686,-122.2101878,7/4/16
1,47.7716085,-122.2434354,7/4/16
1,47.658543,-122.1317053,7/4/16
2,47.675909,-122.275972,7/4/16
2,47.662576,-122.12052,7/4/16
3,47.6815336,-122.2505453,7/4/16
2,47.681797,-122.33953,7/3/16
1,47.673233,-122.361947,7/15/16
1,47.6337014,-122.1117496,7/1/16
1,47.5973211,-122.1896538,7/14/16
1,47.4407731,-122.4777424,7/12/16
1,47.671613,-122.361854,7/14/16
1,47.4407731,-122.4777424,7/12/16
2,47.7097327,-122.3777175,7/13/16
1,47.4114343,-122.2742271,7/3/16
1,47.4066334,-122.2595633,7/13/16
1,47.663868,-122.4215317,7/13/16
1,47.420756,-122.2665453,7/3/16
2,47.6815336,-122.2505453,7/14/16
1,47.7126411,-122.377647,7/14/16
1,47.662576,-122.12052,7/24/16
3,47.6305455,-122.348704,7/25/16
4,47.4066334,-122.2595633,7/24/16
4,47.4066334,-122.2595633,7/24/16
1,47.65424,-122.29137,7/24/16
5,47.662576,-122.12052,7/14/16
10,47.662576,-122.12052,7/21/16
3,47.662576,-122.12052,7/24/16
1,47.662576,-122.12052,7/24/16
4,47.4066334,-122.2595633,7/24/16
10,47.662576,-122.12052,7/21/16
1,47.681797,-122.33953,7/24/16
3,47.4066334,-122.2595633,7/24/16
5,47.6981686,-122.2101878,7/24/16
13,47.663868,-122.4215317,7/24/16
8,47.663868,-122.4215317,7/26/16
3,47.6815336,-122.2505453,7/5/16
3,47.5635432,-122.2190782,7/4/16
1,47.5538089,-122.2501301,7/4/16
1,47.5597558,-122.0549817,7/5/16
2,47.7017213,-122.3312035,7/4/16
1,47.5046997,-122.0798378,7/2/16
1,47.662576,-122.12052,7/4/16
1,47.6802118,-121.960001,7/16/16
2,47.6815336,-122.2505453,7/15/16
1,47.681797,-122.33953,7/15/16
4,47.3955413,-122.1136594,7/14/16
6,47.6815336,-122.2505453,7/15/16
3,47.7126411,-122.377647,7/15/16
1,47.6370819,-122.29574,7/14/16
1,47.7402397,-121.9886577,7/15/16
2,47.737632,-121.958463,7/15/16
3,47.662576,-122.12052,7/14/16
1,47.6881,-122.256142,7/14/16
1,47.6370819,-122.29574,7/14/16
1,47.523852,-121.7963326,7/15/16
1,47.7635752,-122.3851633,7/15/16
3,47.6493227,-122.1892011,7/25/16
3,47.6603255,-122.4316061,7/26/16
3,47.4066334,-122.2595633,7/24/16
4,47.7635752,-122.3851633,7/25/16
10,47.662576,-122.12052,7/21/16
2,47.65424,-122.29137,7/25/16
5,47.662576,-122.12052,7/14/16
1,47.663868,-122.4215317,7/24/16
4,47.4066334,-122.2595633,7/24/16
2,47.5597558,-122.0549817,7/25/16
2,47.6603255,-122.4316061,7/23/16
1,47.4157759,-122.1584415,7/25/16
3,47.662576,-122.12052,7/24/16
3,47.662576,-122.12052,7/24/16
3,47.662576,-122.12052,7/24/16
3,47.662576,-122.12052,7/27/16
3,47.6815336,-122.2505453,7/6/16
1,47.6545148,-122.1077304,7/5/16
1,47.6804719,-122.250967,7/5/16
1,47.599951,-122.134904,7/5/16
5,47.663868,-122.4215317,7/5/16
1,47.3981399,-122.3014918,7/5/16
